,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate,predictions
73,73,91.89389734299058,3.43190677568237,9.68886341275104,2.24534424905311,6.04971858810659,6.059502335318969,2128.0994508362,10
74,77,87.1929513487635,3.3943684890734906,5.95168618828379,4.20498798960097,6.43060987680658,6.390247789280031,2140.07165175067,10
75,80,87.9246252276803,-6.84636596921612,7.364779546927309,-2.0028110355754096,5.78297213659119,6.396236468383269,2257.55622720587,9
76,80,88.3708332508602,-3.34033882701206,8.85758959222008,-2.1568144086895202,5.8250436387395,6.292342795167401,2201.48198002783,10
77,72,85.9359524034697,5.48430721823663,2.02447233651805,-1.83549756190185,5.8976751374355,6.30172339677537,2584.69280462762,8
78,77,85.1107644170402,12.484811496257501,3.8319197961930698,4.489103638902611,6.4746070358606,6.33954144831967,2028.4076662353698,3
79,80,88.88575453485791,-4.10714966625626,9.10169434414018,-2.7084475004675,5.7547716026576605,6.26395608757821,2146.23097263524,10
80,80,88.8001885744397,-3.60446163745175,6.32049674112429,-1.64724349692582,5.93155359029406,6.313239843617151,2078.1227640932,10
81,72,81.32095391469541,7.797139522859171,-4.27559986647662,-1.61336754939755,5.8451331357765195,6.348116532403281,2775.00346606024,2
82,80,87.89524435323521,-2.08709190005252,11.239640486238198,-1.9168252577729,6.191955765056231,6.45971324881985,2312.59524676006,10
83,77,81.65923952846309,2.67705008847356,4.41994324120293,4.0098852986775295,6.460046987499,6.562471145401701,2203.96942990633,3
84,73,92.3064102590242,6.43907613730279,7.5438855257961395,2.16024653724924,6.05921398598671,5.9764595322373,1903.34379535483,10
85,72,92.4797348552266,-3.30968532944745,9.96764047078331,-0.6873443163160871,6.09269408710019,6.04367179608168,1868.1085676599698,10
86,72,92.4474516082475,-5.15839792941231,12.028318746721,-2.1383089680833502,5.83785626760684,6.20298568777537,2373.815705767,10
87,76,85.90641804771792,-7.03894560850662,2.98515554087721,-2.08993763993202,6.135934645477481,6.1297144929144,2259.3491089844,9
88,72,81.7277946364852,-0.7703338798022309,3.90512995426786,-0.972365112217508,6.16396130218323,6.04979968239694,989.915645288323,4
89,76,87.99794997315479,-7.04209701291531,3.1005813053441202,-2.01043810290523,6.33296626599233,6.17382598878472,2090.98688794083,9
90,77,87.5117151972988,6.477806819106769,11.7812815079707,3.8614051964112504,6.540795780198821,6.31888999816048,2211.22170344269,10
91,80,87.50539157660151,-5.47334134190498,4.18051262950083,-2.3890173936959,5.58942442240645,6.43877691016315,2125.76996013591,9
92,72,86.2855451639807,2.09618566877876,5.639413023167321,-1.9400895184437001,5.801850688824179,5.96356803236438,2364.7353261132002,8
93,73,92.0257162797593,3.8257514704681803,10.4979253196854,2.08423099321309,6.00009978025658,6.48267395983245,2038.32708062555,10
94,80,74.30971041423359,6.86387649971856,-4.62821731430642,-1.8462924705616,6.1224680732716905,6.3314528136869,2511.63969603338,2
95,72,93.64215003421221,-4.9978814230429105,10.821995854391599,-2.06231545255234,5.94845016085235,5.81968928910291,2370.5358844461603,10
96,72,93.3620130502349,-10.5824322827828,5.451269383132429,-1.93986288352377,5.90288395112366,6.281360251534849,2160.9726592653,9
97,72,92.71468586050881,-7.753456322923469,10.7632363542727,-2.21030266858652,5.81800570741614,6.019305079596849,2394.50649536413,9
98,72,92.5089921771576,-4.845684986561491,11.7382644708003,-0.8622258605837759,6.05558448525817,6.3071296760977305,1924.4129722608398,10
99,73,75.4585873520626,-8.694740442463159,-3.01755275802298,2.21728690838645,5.87535779136526,6.3410306994331505,2216.99197807212,9
100,76,77.05654276820141,3.26943810161276,-7.736958694802589,-1.75053920857315,6.34608431604,6.141195792784901,2849.1370318196996,2
101,72,85.2388384240532,-8.73440434337267,5.99840728051577,-2.33701978663842,5.73629009657382,5.99726359731764,1434.98047762479,4
102,77,88.75374482597891,7.917145790125709,10.4363823990711,4.09748757523868,6.64098901608183,6.29360318881393,2215.09128000074,10
103,76,90.1025767593747,-3.6182279639078905,8.28926674027947,-1.2656560907793701,6.496969560531159,6.29719056213014,2318.66174331099,10
104,77,79.664282422162,2.05797916810505,5.1323064639976606,3.9955596099534305,6.5438582917695305,6.50951723138803,1996.73348042983,3
105,80,89.6093475066867,-3.18255755135919,11.9063186373085,-2.3015740311229504,5.986857427799849,6.364883943477009,2191.63901064371,10
106,80,87.2973203606317,-8.19936664222016,7.724794640544599,-2.2237565354672,5.629381905214631,6.34968929778214,2164.16483873879,9
107,80,87.43530566421431,-2.086394071753,7.70520097431076,-2.26182469847253,5.7303399619082205,6.3699101607513295,2280.22380950458,10
108,72,86.31204548151871,2.7370095249786903,4.77044899828782,-1.90248734019196,6.023624423484371,6.09580774184509,2505.2098348762,8
109,80,89.6239776952605,-0.390552978417174,8.274310865901231,-2.6429915620329902,6.02306748510642,6.051794957402491,2297.9089295012,10
110,72,70.8238349413747,-0.19800848760867998,-7.703874027512059,-1.47964825323954,5.62069379627823,5.92271279763759,1984.60621746452,2
111,76,81.3457992118507,-6.41963377786033,0.654637721203289,-1.51685989863778,6.56069823000015,5.93056931756894,1492.9219067534698,4
112,80,85.6158614828859,-6.74043674408432,8.0280416174297,-2.58381162890479,5.68814201335284,6.425327575656179,2051.60273942299,9
113,73,91.8040712556725,4.51577481297355,6.8720395036333395,2.01275401361285,5.9046246190632905,6.26424443931314,1972.09662902439,10
114,80,91.11486338591699,0.34759285240745397,8.2987216093127,-2.14619767263375,6.06808560017517,6.151962565912941,2181.65459873096,10
115,80,89.6493757346197,-0.51764434090655,9.5655949115852,-2.1817865505756,6.143449906432049,6.59746110141984,2176.68584620195,10
116,76,80.6031908498221,-7.731323883939,0.5324987084034191,-1.6596782696321801,6.462997844876879,6.175580699789081,1559.34748240759,4
117,72,89.1122793420398,-3.6608594274465602,10.3321199295966,-1.34088111787145,5.8389882795665295,6.4238283684261,2040.9472056335699,10
118,77,85.68902266840209,3.0167354018313097,10.833376307922,4.14972049765323,6.37060179189014,6.27011546844048,2279.82380206239,10
119,80,90.7601574944217,-6.12335643845115,7.8522185528179005,-2.07948726465796,5.8570846312368205,6.093986676200349,2400.36704154659,9
120,72,86.73869132905209,1.9911728952411398,2.39235045602742,-1.9214068311116401,5.9901528663769295,6.131972611551401,2624.10943832698,8
121,80,79.29245919614141,-4.4934047203175895,4.81707738267295,-2.4450016519037403,5.64778515665488,6.205141504795929,1505.38447941483,4
122,76,87.3034155226932,-2.92966890932589,8.38829382545593,-1.25163012035813,6.687451591349831,6.37838805164355,2126.00240784759,10
123,77,84.1439411549138,1.7222993727286002,3.56282058150751,3.8864502118181004,6.51706138548612,6.00242718769189,2213.78543418066,3
124,73,90.5498025451507,10.015245968610001,6.8529300132651105,2.03680676107516,6.00960298577867,6.15866642148222,2009.65919509022,10
125,73,90.9802110025588,7.080446449156259,7.10710525452975,1.85871365939195,6.0466210842074,5.97751050787802,2065.80723220142,10
126,73,91.8863422850124,5.75250532482867,8.4555833075544,2.1586859450376,5.931688882721209,6.26965718344502,2007.58621277502,10
127,72,73.20586699378471,6.34751514043669,-8.787964129270529,-1.10343988124694,5.98299097596005,6.17744210681846,2285.4530702829397,2
128,72,90.0940659152961,-9.719358296924712,9.30194622444168,-1.7397529640016,5.8977590967087306,6.122361002815841,2002.61409092674,9
129,80,88.2637138454563,-0.735886596517486,9.30439601997804,-2.34216849082674,5.994287101605821,6.249951958561599,2159.05012735624,10
130,72,90.7905206088481,-1.50371401482413,10.406629245324499,-0.9511865370196658,5.91275519896093,6.466705897611179,1929.0340650893202,10
131,73,75.5608305185426,-5.84739514597532,0.4824377216837029,2.2758053215389302,6.00038355354434,6.040799056185009,2095.58549852001,9
132,80,72.0795083176407,4.14361452083246,-8.06826179855766,-1.9635094406536102,5.81473368884337,6.029841109615379,2611.48829206496,2
133,73,91.3241785700491,7.555463630254099,9.867384208542779,2.04834089252516,6.11175622952693,6.37475631866436,1931.13643244917,10
134,72,79.2909120811263,6.16329206503761,-2.93966024923141,-1.8701001455881798,5.9352025818106195,6.58719610982821,2621.88055633458,2
135,77,86.2476154560558,4.42397653573746,11.4708928616191,3.9905130697804396,6.62489713589583,6.34910832252875,2174.27668187377,10
136,72,89.1472690302004,0.7871766458967221,2.57159327434029,-1.9563440562766299,5.741641190553841,5.935768825408,2446.68964193946,8
137,77,87.4937580242591,1.8407687264117603,8.971811372522358,3.8863714235559303,6.626911626527691,5.992012965975469,2158.2370881180605,10
138,72,87.22421093492821,-7.419579198033559,-0.49401494370249505,-2.31836034414692,5.62714655073265,6.29627672082038,1473.70633273825,4
139,80,86.9938256899938,-5.7432937506137405,4.505442616528231,-2.11661059216712,5.6678077131297995,6.47392730348374,2243.94231667344,9
140,76,85.5931819971258,-6.5080445860088005,1.8000526227293199,-2.21055238511613,6.0758518452774695,6.08162583030845,2152.0668028264104,9
141,76,86.30953033280109,-7.85684532643444,1.2832712728828302,-2.13276755117157,6.19697996801121,6.04902161108968,2308.6609166845897,9
142,76,77.9345230175879,4.9240819875537,-5.49593412298259,-1.8609566039938799,6.317611826820889,6.537652605975441,2924.0624055787202,2
143,77,86.08660432929301,9.378698817672019,4.3184111122425195,4.1965974595165,6.368257144269401,6.024151337372019,2175.9169493517898,3
144,72,90.97075005602579,-2.3448770836983397,9.863856629229598,-0.8701101157870609,5.95584128766987,6.09009981961398,2042.3871346263102,10
145,77,85.8685054033396,3.1419411650829,7.641435342911691,4.08760861984415,6.53883576250987,5.98196544332466,1982.5145196419,10
146,80,76.1000701267782,5.98704998580265,-3.16482902858568,-2.44824979236416,5.71444523755503,6.286600735422209,2490.26456484204,2
147,73,91.70145278829278,3.94317675095298,11.5237943453561,2.04554725080722,6.00822486561616,6.21269127714892,2024.6264503086602,10
148,73,91.890004275912,8.51370735425357,8.12660889332371,1.8720414697152299,5.90842025235835,6.054228413690209,2080.32975315942,10
149,73,90.9498536303857,4.1511264024212,9.752554996560029,2.14119611061048,5.897386249603111,6.209960927276889,1939.6894123372101,10
150,76,82.26511518542891,0.8801133663032981,1.96248385935792,-2.461082075114,5.87788684239748,6.01057583516452,2429.23905297168,3
151,77,81.80940607801242,-1.83598775421162,4.5577857083524504,4.2424593179492796,6.36383449465757,6.213978853149119,2149.45363313292,3
152,72,87.33221576805141,1.91769170292252,4.75822231918037,-1.78384630890854,6.02085990154131,6.232614326767969,2484.91154580168,8
153,72,88.4053442502623,1.1938194145338898,4.38469017821518,-1.90847408549221,5.87287759958267,6.09399011479095,2509.76939448439,8
154,76,77.57128645217071,6.45100130614366,-7.04300133355165,-1.56687597637363,6.473435916429611,6.29300666394657,3019.3360484295504,2
155,80,88.189808843555,-2.6813305409703596,10.256813231464902,-2.27909317207179,5.911554025257879,5.915540883034789,2216.7770057698003,10
156,76,86.299226139391,-6.735676210921099,5.822390601077441,-2.20675694914164,6.33705694092633,6.12250152325997,2234.93560059934,9
157,72,87.08426409372309,3.02354505074277,1.79913595158688,-1.77319363121553,5.94518100289768,6.2754909492822195,2542.92012936828,8
158,72,88.2310377312423,0.693796946121953,2.94173073581967,-2.18435488113215,5.69727637384554,6.300680021338099,2421.11934924906,8
159,80,75.0141270393792,4.475234809423389,-7.0829710049381305,-1.86613844917254,6.024244091708031,5.78749297339625,2702.75728572423,2
160,73,78.1032289406065,-3.5432482844336097,-0.766221566998001,2.04881079465399,5.9399402792777405,6.12329785881776,2188.13018884095,3
161,77,82.38490112720191,1.66223291307084,3.7514749634897,3.94655950362504,6.3632629642980705,6.212191128860621,2096.14824222386,3
162,77,86.5323902412514,8.54787831816921,3.22453208205325,4.28421004213339,6.3702747724598,6.52386708077075,2302.7126277612697,8
163,72,91.8242734658519,-6.535231832727519,11.680259849003901,-1.8198272857697702,6.08924745720505,5.94895668776487,2455.66659671971,10
164,72,84.880772244797,-7.67709471161089,5.613405932366089,-2.13366503765793,5.68507857566475,6.2051886998309005,1390.0996192265197,4
165,72,91.8708906059321,-7.187091247102151,8.647682390074541,-2.1944101101390703,5.889236074043981,6.20323660653046,2318.49863427348,9
166,80,86.250034047538,-3.31418177014364,6.11427310366307,-2.6257790244903396,5.59670326830914,6.223080664178751,2100.65478055744,10
167,72,84.9152234086443,-4.444135483182321,2.7014289923434003,-0.839424992234012,6.0999531185751295,6.01902629822798,1138.68317187838,7
168,72,92.8026147526927,-5.0839985598117305,11.253136473190901,-1.95670636910624,5.9538308697480495,6.31822874542086,2552.71608228381,10
169,77,85.6178789543849,6.752952767404589,10.5130848930412,4.28449163081563,6.4417251251142895,6.220296785734611,2096.92897104333,10
170,73,92.2609698393605,7.258348275709309,7.96435944385538,2.03038092695105,5.92829867401268,6.27664810913842,1927.32400590215,10
171,72,79.92736393720959,1.5878339164556297,-5.17242479503503,-1.43081130381295,5.58914375875649,6.17644014289716,2088.9720523407,3
172,80,74.42460627428059,3.98462264828423,-8.54134472590286,-2.4518193137518303,5.9505271280401395,6.299997176816221,2688.71540335828,2
173,73,77.481834293062,-7.87725750150564,0.933270874794083,2.0118201933153603,5.94822038134377,6.20229053123567,2242.9163134390196,9
174,76,88.42790964423071,-8.35780946330329,5.81187401103014,-1.8985369224391002,6.82176657949738,6.53423018738729,2182.42389237646,9
175,80,89.85695617655641,2.3569287596688997,9.49402682773718,-2.1137479458105,6.20140287030053,6.19530786587008,2433.33935375444,10
176,77,85.9243320836001,10.6063623773149,8.22871890215324,3.9449095441978197,6.6325413988191295,6.1701364412142405,1693.6397909507598,4
177,72,87.0102878178902,1.3678903078761202,4.3698668177809195,-1.90305166858657,5.86237244189872,5.96250743250717,2492.21726944211,8
178,80,75.5431506815117,4.7963155679560705,-5.26563437673663,-2.0079794101649298,6.07433496627805,6.528187516901539,2614.87665675537,2
179,80,69.480816653097,7.47308734087392,-11.6703905974202,-2.5623897308899903,5.450016979074401,6.183937411982121,2614.04298334455,2
180,73,91.35302118052641,5.060244720472349,7.13384745847358,2.03412533517694,5.902688844585151,6.04041333081594,1999.1894062185997,10
181,76,87.13346730222858,-4.84128574199065,11.183953863784302,-2.2293467519157697,6.39355837126367,6.12228326005668,2210.7394293661605,10
182,76,79.452295860065,-5.37669650280117,3.53577596678196,-2.1683032571796,6.30568768387751,6.062982859210731,1469.39698699603,4
183,77,87.90142089059792,4.56825171600957,10.9326939532861,4.01417243867396,6.5674534896407195,6.0865972169654,2062.84899798612,10
184,73,90.9616400060219,11.472707297774,5.45361813849244,1.6379108948570702,5.84280366988361,5.977071950840171,2000.2208145174302,8
185,76,88.4465372881082,-8.12655986714619,3.29709637466679,-2.18350947345878,6.21393797633345,6.37917995618842,2119.0160816213197,9
186,80,83.3640772947181,-7.7796074680239595,3.90380815158411,-2.39403787255333,5.764966869248671,6.4046484350091895,1354.6077576990199,4
187,76,87.5581101333091,-8.911866355669499,5.1846444572203705,-1.85591783502952,6.53071985241314,6.20997465047858,2146.3416127285395,9
188,80,83.2495319797689,-8.89334845330051,4.269551972738141,-2.1570927685679497,5.7571225500605,6.42218412028462,1465.35352829603,4
189,77,82.7714930554219,-0.242569114361207,3.86485822742204,3.7969840298249102,6.602205496619639,6.237504544256169,2151.5891251098,3
190,80,85.0353244401024,-9.89145725321163,8.20809855486362,-2.3914021836592796,5.887864914789191,6.6507651980088305,2108.66075186815,9
191,72,90.77357490229099,-9.31128139421807,4.859346560221,-1.14580565985439,5.74976114835587,6.194817198021069,2041.069524557,9
192,76,84.1620783454993,-1.22951375253397,5.05424311365337,-2.2659907065934903,6.204926251027469,6.129963138053349,2199.49487228431,3
193,80,87.59886344188992,-7.123003247852041,7.36909204343145,-2.0570351810731204,5.773946341552111,6.222255064609821,2090.82317967264,9
194,72,87.20428845088259,4.24053685066659,3.8961229798236094,-1.76827247095519,5.913087587231329,6.0473492009323,2592.12579550579,8
195,80,83.9575515001443,-4.256131177619589,7.08561900213773,-2.62606456993158,5.435612047205971,5.819139197951349,2113.7874427316397,10
196,77,88.126174296558,7.4047516167069105,5.17410085014451,4.03567267009515,6.36662534027995,6.194256037576831,2475.6397520099804,10
197,72,93.01037316905149,-4.1857446605759,8.71958679619093,-1.8807081482776,5.86420676359584,6.18759082420416,2316.7444343883,10
198,72,91.64305686337971,-4.049131268847749,9.93560826437707,-2.1998573889801603,5.83024824950562,6.0706407307938095,2115.7410362876603,10
199,76,82.019740683484,-7.26751743323466,-1.2361128570053301,-1.93877201107995,6.2123246620567505,5.74688055191221,1360.60751838088,4
200,73,76.27341929062791,-4.44128665367246,-3.68794215461684,1.96010322562121,5.78446681314672,5.97542107967464,2026.19262124303,2
201,72,88.9185057115677,-5.1449386547660305,10.435220540942401,-1.36698181488368,6.05659773419284,5.822526807236019,1888.8411628969,10
202,72,84.54409041009829,1.3883552467605098,0.327656168892615,-1.05641302980008,5.9041325388613,6.26569519212552,1121.77754756181,7
203,77,82.0566243637227,-1.65845186755912,5.2349730412629,4.0608501804690995,6.52155268068901,6.46698056169397,2126.14274861797,3
204,80,70.3865578016305,8.13344046624204,-10.659226012463199,-2.63913931139137,5.656434000427169,6.23544174994162,2724.23921262301,2
205,72,89.95427622531471,-5.05016003520024,8.59334343268033,-1.39322794698616,5.86715499562858,6.44038373843578,1925.4059413213897,9
206,72,85.0746736012727,-5.10649834968701,2.09085961435113,-1.02826327075402,5.7899914328488205,6.374614472212629,886.3791054983251,7
207,76,86.3148325692486,-8.963763467277321,5.62660308935467,-1.9342061513916498,6.4956391034332,6.42254779473854,2214.61845043849,9
208,80,74.90750733084941,5.16008094586135,-6.9574796825607095,-1.93318552066906,5.79448287897748,6.34605542998922,2450.49648332927,2
209,72,85.96225891046758,-8.038035069192869,5.85475819076668,-2.04338467999713,5.82210990529285,6.42984814283718,1550.7966427619199,4
210,73,91.0487642091038,5.67363829874906,9.5488027211198,2.2539584107444703,6.04338622972185,6.50918329640238,1997.5747621376502,10
211,72,78.0853667535608,3.9580216263913304,-3.1474521680098997,-2.2658373679522,5.81381964514861,6.20954434862387,2564.86622736296,2
212,76,79.9542163626987,-4.35019210891718,-0.973113309791586,-1.7483800767289202,6.35978594353177,6.22457211587584,1416.1870279164002,4
213,77,85.07945155911041,5.99008579788475,7.98814133988899,4.13753632938812,6.41928615490941,6.41895826019166,1967.8584149949697,10
214,76,85.0816733132719,-5.8249114368939106,4.84832360828463,-2.2736808381081404,6.20474999332826,6.09449327455541,2246.3308232412196,9
